url,ID
https://www.quandl.com/data/CFTC/BO_F_ALL_NT-Commitment-of-Traders-Soybean-Oil-Futures-Only-Number-of-Traders-007601,8630488
https://www.quandl.com/data/CFTC/NOPSEG_F_ALL_NT-Commitment-of-Traders-Pjm-Pseg_Month_Off_Dap-Futures-Only-Number-of-Traders-064EXF,14675125
https://www.quandl.com/data/CFTC/EH_F_ALL_NT-Commitment-of-Traders-Cbt-Ethanol-Futures-Only-Number-of-Traders-025601,8810011
https://www.quandl.com/data/CFTC/KC_F_ALL_NT-Commitment-of-Traders-Coffee-C-Futures-Only-Number-of-Traders-083731,8704604
https://www.quandl.com/data/CFTC/MP_F_ALL_NT-Commitment-of-Traders-Mexican-Peso-Futures-Only-Number-of-Traders-095741,18762000
https://www.quandl.com/data/CFTC/EC_F_ALL_NT-Commitment-of-Traders-Euro-Fx-Futures-Only-Number-of-Traders-099741,25541186
https://www.quandl.com/data/CFTC/BR_F_ALL_NT-Commitment-of-Traders-Brazilian-Real-Futures-Only-Number-of-Traders-102741,18762136
https://www.quandl.com/data/CFTC/NOPS_F_ALL_NT-Commitment-of-Traders-Pjm-Pseg_Month_On_Dap-Futures-Only-Number-of-Traders-064EXE,13997439
https://www.quandl.com/data/CFTC/NOPBGE_F_ALL_NT-Commitment-of-Traders-Pjm-Bge_Month_On_Dap-Futures-Only-Number-of-Traders-064DPQ,14453406
https://www.quandl.com/data/CFTC/NG_F_ALL_NT-Commitment-of-Traders-Natural-Gas-Futures-Only-Number-of-Traders-023651,8653971
https://www.quandl.com/data/CFTC/KW_F_ALL_NT-Commitment-of-Traders-Wheat-Hrw-Futures-Only-Number-of-Traders-001612,8622383
https://www.quandl.com/data/CFTC/CD_F_ALL_NT-Commitment-of-Traders-Canadian-Dollar-Futures-Only-Number-of-Traders-090741,18761995
https://www.quandl.com/data/CFTC/SF_F_ALL_NT-Commitment-of-Traders-Swiss-Franc-Futures-Only-Number-of-Traders-092741,18761994
https://www.quandl.com/data/CFTC/YK_F_ALL_NT-Commitment-of-Traders-Mini-Soybeans-Futures-Only-Number-of-Traders-005603,8628669
https://www.quandl.com/data/CFTC/VX_F_ALL-Commitment-of-Traders-Vix-Futures-Futures-Only-1170E1,18761934
https://www.quandl.com/data/CFTC/6T_F_ALL-Commitment-of-Traders-In-Delivery-Month-Eua-Futures-Only,8629755
https://www.quandl.com/data/CFTC/NOJC_F_CHG-Commitment-of-Traders-Pjm-Jcpl_Month_On_Dap-Futures-Only-Change-in-Positions,14453403
https://www.quandl.com/data/CFTC/NOJC_F_L_ALL-Commitment-of-Traders-Pjm-Jcpl_Month_On_Dap-Futures-Only-Legacy-Format,14453410
https://www.quandl.com/data/CFTC/SN_F_L_ALL-Commitment-of-Traders-Soybean-Meal-Futures-Only-Legacy-Format,13959530
https://www.quandl.com/data/CFTC/NOATSI_F_CHG-Commitment-of-Traders-Pjm-Atsi_Month_Off_Dap-Futures-Only-Change-in-Positions,24003812
https://www.quandl.com/data/CFTC/NOATSI_F_ALL_OI-Commitment-of-Traders-Pjm-Atsi_Month_Off_Dap-Futures-Only-Percent-of-Open-Interest,24003813
https://www.quandl.com/data/CFTC/NOJC_F_L_CHG-Commitment-of-Traders-Pjm-Jcpl_Month_On_Dap-Futures-Only-Change-in-Positions-Legacy-Format,14453411
https://www.quandl.com/data/CFTC/NOJC_F_ALL_OI-Commitment-of-Traders-Pjm-Jcpl_Month_On_Dap-Futures-Only-Percent-of-Open-Interest,14453405
https://www.quandl.com/data/CFTC/NOATSI_F_L_CHG-Commitment-of-Traders-Pjm-Atsi_Month_Off_Dap-Futures-Only-Change-in-Positions-Legacy-Format,24003817
https://www.quandl.com/data/CFTC/SN_F_OTR-Commitment-of-Traders-Soybean-Meal-Futures-Only-Other-Crop-Years,13959544
https://www.quandl.com/data/CFTC/SN_F_OLD-Commitment-of-Traders-Soybean-Meal-Futures-Only-Old-Crop-Years,13959543
https://www.quandl.com/data/CFTC/SN_F_ALL_OI-Commitment-of-Traders-Soybean-Meal-Futures-Only-Percent-of-Open-Interest,13959546
https://www.quandl.com/data/CFTC/SN_F_L_CHG-Commitment-of-Traders-Soybean-Meal-Futures-Only-Change-in-Positions-Legacy-Format,13959533
